battery_current_A,battery_voltage_V,state_of_charge_percent,ambient_temperature_C,battery_temperature_C,coolant_inlet_temperature_C,coolant_flow_rate_kg_s,coolant_pressure_Pa,nanoparticle_concentration_percent,reynolds_number,heat_transfer_coefficient_W_m2K,microchannel_width_mm,microchannel_height_mm,discharge_rate_C,max_battery_temperature_C,temperature_rise_C,thermal_risk_score,thermal_risk_label,hotspot_risk_score
13.494,3.801,91.87,42.98,55.0,33.82,0.01486,110939.8,4.718,8000.0,20995.28,0.795,0.209,3.744,56.51,13.52,100.0,CRITICAL,73.11
1.339,3.7,57.81,27.33,28.32,19.25,0.01569,105900.3,0.351,8000.0,20547.24,0.63,0.241,0.835,27.33,0.0,0.0,NORMAL,0.0
5.847,4.081,12.19,27.13,32.83,27.01,0.01325,181471.8,4.579,8000.0,21046.57,0.606,0.218,1.205,30.5,3.37,0.0,NORMAL,0.0
4.642,3.556,37.61,32.83,36.88,23.96,0.02447,115137.2,0.114,8000.0,20479.04,0.865,0.654,2.263,35.45,2.61,6.47,NORMAL,0.0
3.306,3.702,19.51,20.61,25.89,19.55,0.01518,139126.4,0.299,8000.0,20513.23,0.68,0.472,1.443,22.0,0.0,0.0,NORMAL,0.0
4.415,3.735,16.4,34.95,38.84,22.81,0.01003,191034.8,0.418,8000.0,20503.87,0.987,0.403,1.061,39.61,4.66,27.21,CAUTION,23.35
8.406,3.311,67.57,29.01,37.19,27.81,0.02919,163234.0,4.091,8000.0,20999.72,0.934,0.565,2.417,33.75,4.74,0.41,NORMAL,0.0
4.844,3.743,70.02,34.71,40.25,27.09,0.01929,132264.0,2.707,8000.0,20869.84,0.69,0.234,1.657,38.23,3.52,19.58,NORMAL,18.19
3.864,3.689,66.0,29.62,33.15,18.99,0.02534,140296.2,2.806,8000.0,20787.97,0.887,0.635,1.471,30.36,0.73,0.0,NORMAL,1.02
14.578,3.371,23.66,36.19,52.2,33.58,0.00666,119463.5,2.389,8000.0,20761.22,0.739,0.735,4.105,59.42,23.23,100.0,CRITICAL,80.88
3.119,3.822,26.08,27.05,31.21,21.64,0.03796,182843.1,2.661,8000.0,20897.25,0.607,0.421,1.475,27.21,0.16,0.0,NORMAL,0.0
5.562,3.711,37.09,30.37,34.21,29.31,0.01919,146413.1,0.505,8000.0,20603.15,0.479,0.583,1.55,34.45,4.09,3.7,NORMAL,2.55
3.057,3.341,46.79,20.42,23.84,19.5,0.02202,178307.8,4.451,8000.0,20885.28,0.924,0.26,1.184,22.0,0.0,0.0,NORMAL,0.0
4.066,3.828,30.67,21.66,26.12,20.1,0.03543,199742.5,2.906,8000.0,20738.65,0.609,0.576,1.109,22.0,0.07,0.0,NORMAL,0.0
2.889,3.67,90.11,25.78,29.34,24.22,0.0393,136553.6,2.134,8000.0,20737.62,0.649,0.54,1.141,26.53,0.75,0.0,NORMAL,0.0
1.836,4.105,12.42,25.46,26.19,20.58,0.0165,82592.5,2.401,8000.0,20856.23,0.404,0.62,0.658,26.07,0.61,0.0,NORMAL,0.0
5.599,3.739,53.49,30.7,35.9,28.94,0.01771,186783.3,4.906,8000.0,21036.04,0.308,0.537,1.962,32.33,1.62,0.0,NORMAL,0.0
8.209,3.444,95.41,32.21,40.49,22.93,0.01484,108916.7,3.542,8000.0,20813.35,0.535,0.664,1.526,38.16,5.95,27.15,CAUTION,31.87
5.252,3.941,98.8,34.59,39.04,25.77,0.01831,110790.8,3.726,8000.0,20971.04,0.521,0.265,1.626,38.94,4.35,20.9,NORMAL,12.64
7.24,3.624,39.22,34.2,39.62,25.59,0.02641,120528.8,4.362,8000.0,20898.74,0.7,0.787,1.171,39.26,5.06,24.47,NORMAL,14.46
2.099,4.035,66.75,25.44,26.71,18.68,0.01833,196185.9,4.681,8000.0,20968.33,0.76,0.38,1.04,25.48,0.04,0.0,NORMAL,0.0
3.508,3.65,82.42,27.35,30.01,21.89,0.02382,157406.5,0.873,8000.0,20785.01,0.372,0.587,1.115,28.4,1.05,0.0,NORMAL,0.0
8.532,3.411,30.48,34.24,39.79,27.23,0.0119,168690.0,4.508,8000.0,20914.67,0.758,0.341,1.348,40.92,6.68,36.46,CAUTION,31.98
4.872,3.698,59.93,33.01,36.66,28.53,0.01301,96402.5,4.466,8000.0,20959.43,0.636,0.554,1.421,36.75,3.74,16.06,NORMAL,11.14
5.043,3.303,97.26,25.09,30.58,25.36,0.01188,125158.6,4.411,8000.0,20971.12,0.456,0.569,2.233,26.19,1.11,0.0,NORMAL,0.0
2.583,3.594,90.44,21.43,24.84,20.99,0.01712,109015.4,2.899,8000.0,20696.04,0.805,0.612,0.535,22.0,0.0,0.0,NORMAL,0.0
12.743,3.766,89.68,37.25,48.73,33.38,0.01505,82177.1,0.663,8000.0,20649.94,0.958,0.566,3.43,50.22,12.97,85.51,CRITICAL,61.79
3.118,3.817,64.75,29.86,32.99,18.15,0.03077,158698.9,3.372,8000.0,20843.44,0.623,0.494,1.108,31.05,1.19,0.0,NORMAL,0.0
7.773,3.576,66.08,28.56,35.76,22.18,0.02695,81277.0,3.749,8000.0,20907.35,0.831,0.457,2.161,31.89,3.33,0.0,NORMAL,0.0
2.539,3.356,30.91,29.05,31.11,20.26,0.03361,184334.4,0.236,8000.0,20523.87,1.0,0.609,0.628,32.9,3.85,0.0,NORMAL,0.0
6.547,3.52,82.87,34.04,39.07,27.58,0.01867,158917.5,4.177,8000.0,20829.1,0.974,0.598,1.949,38.73,4.69,23.78,NORMAL,9.91
1.892,3.709,79.25,20.12,20.85,22.9,0.03653,143880.1,3.688,8000.0,20935.23,0.602,0.422,1.119,22.0,0.0,0.0,NORMAL,0.0
6.597,3.746,48.76,26.43,33.44,29.71,0.0156,133522.2,0.695,8000.0,20676.06,0.304,0.629,1.127,31.32,4.88,0.0,NORMAL,2.84
2.848,4.041,87.13,28.05,30.44,19.73,0.02681,132380.8,1.57,8000.0,20572.11,0.578,0.558,0.513,30.46,2.42,0.0,NORMAL,0.0
8.764,3.253,32.04,26.99,35.15,22.5,0.01324,117617.9,3.368,8000.0,20847.58,0.697,0.639,1.075,33.03,6.04,0.0,NORMAL,0.0
2.262,3.736,86.29,29.96,32.48,23.82,0.0293,160460.3,0.025,8000.0,20590.51,0.926,0.598,1.431,32.34,2.38,0.0,NORMAL,0.0
6.0,3.385,66.26,33.91,40.63,22.96,0.01806,152908.4,3.392,8000.0,20820.91,0.892,0.478,1.315,37.77,3.86,21.19,NORMAL,14.42
4.746,4.083,14.08,23.38,26.22,21.32,0.02055,117717.4,2.359,8000.0,20731.88,0.891,0.626,0.746,24.87,1.49,0.0,NORMAL,0.0
3.016,3.886,41.97,26.73,29.51,21.45,0.03257,194124.6,3.584,8000.0,20889.69,0.375,0.657,1.309,27.13,0.4,0.0,NORMAL,0.0
6.678,3.471,71.81,34.75,40.45,27.17,0.01643,125758.7,4.647,8000.0,20945.25,0.797,0.791,1.671,41.71,6.96,38.15,CAUTION,19.66
3.691,3.781,75.16,29.37,31.93,22.37,0.02774,166935.9,4.78,8000.0,21010.19,0.781,0.564,0.852,31.75,2.38,0.0,NORMAL,2.27
3.835,4.066,43.15,20.4,21.84,19.58,0.01944,133598.3,3.135,8000.0,20768.3,0.799,0.579,1.4,22.0,0.0,0.0,NORMAL,0.0
11.166,3.346,30.58,31.99,42.05,32.5,0.01924,93418.0,4.924,8000.0,21016.57,0.473,0.326,2.267,39.66,7.67,30.72,CAUTION,29.71
12.684,3.517,25.68,30.63,42.28,28.27,0.00919,189052.5,1.642,8000.0,20644.92,0.878,0.539,2.071,45.14,14.51,56.74,HIGH,48.26
9.631,3.678,98.0,39.62,50.1,32.53,0.01598,175580.4,4.689,8000.0,20985.67,0.495,0.623,2.714,47.63,8.02,74.03,HIGH,46.46
1.129,3.449,45.36,22.32,23.35,21.2,0.0173,101255.7,2.271,8000.0,20769.84,0.426,0.461,1.13,22.32,0.0,0.0,NORMAL,1.43
7.388,3.333,46.44,28.4,33.84,25.35,0.02446,132049.2,4.405,8000.0,20886.67,0.988,0.588,1.468,30.85,2.46,0.0,NORMAL,0.0
10.192,3.391,25.15,32.0,40.83,34.81,0.014,182302.9,3.214,8000.0,20777.21,0.891,0.277,3.579,41.78,9.78,40.73,CAUTION,36.73
4.024,3.532,43.81,25.99,28.98,21.12,0.02332,168230.3,3.861,8000.0,20891.61,0.619,0.383,1.114,26.2,0.21,0.0,NORMAL,0.0
7.366,3.96,98.1,30.15,37.36,22.1,0.02107,158686.4,3.213,8000.0,20726.75,0.623,0.63,2.431,34.7,4.55,6.18,NORMAL,4.85
1.505,4.183,55.03,20.46,21.33,23.85,0.02288,177945.4,4.47,8000.0,20906.62,0.388,0.757,1.403,22.0,0.0,0.0,NORMAL,0.0
12.228,3.415,73.64,44.2,55.0,36.72,0.0136,118104.8,4.39,8000.0,20858.61,0.898,0.505,3.964,58.03,13.83,100.0,CRITICAL,68.41
5.331,4.013,94.72,30.77,34.57,24.55,0.014,181633.8,0.844,8000.0,20580.24,0.692,0.269,1.402,32.85,2.09,0.0,NORMAL,0.65
2.187,3.646,93.2,24.97,27.05,21.28,0.03919,188845.9,2.641,8000.0,20817.92,0.62,0.433,1.137,25.17,0.2,0.0,NORMAL,0.0
4.044,3.317,89.25,24.91,30.57,24.13,0.02531,86979.3,2.369,8000.0,20814.58,0.689,0.799,0.934,24.91,0.0,0.0,NORMAL,0.0
1.585,3.798,91.73,22.9,24.98,18.02,0.02239,189679.5,1.083,8000.0,20719.26,0.51,0.346,1.221,22.9,0.0,0.0,NORMAL,0.0
1.867,3.591,65.0,20.29,21.14,24.67,0.02317,195777.4,1.199,8000.0,20635.46,0.655,0.681,0.792,22.0,0.0,0.0,NORMAL,0.0
8.04,3.507,88.06,26.22,35.99,27.37,0.02994,126372.3,4.945,8000.0,20903.51,0.456,0.543,1.184,28.41,2.19,0.0,NORMAL,0.0
7.127,3.571,81.4,30.88,38.22,25.46,0.01529,186781.1,4.106,8000.0,20816.6,0.897,0.758,1.225,35.22,4.34,4.21,NORMAL,4.82
6.232,3.712,99.25,34.71,40.86,29.32,0.01029,86522.7,1.96,8000.0,20730.64,0.414,0.526,1.066,40.33,5.62,32.75,CAUTION,23.39
4.51,3.699,89.27,22.9,26.62,19.41,0.0298,163865.1,1.022,8000.0,20574.71,0.739,0.686,0.821,22.9,0.0,0.0,NORMAL,0.0
8.377,3.596,58.42,27.7,35.69,27.87,0.02065,136176.0,1.699,8000.0,20602.42,0.734,0.572,1.09,31.38,3.68,0.0,NORMAL,6.37
4.825,3.308,10.22,26.25,31.06,18.65,0.03156,138438.5,1.607,8000.0,20736.22,0.502,0.277,0.602,27.28,1.03,0.0,NORMAL,0.0
1.777,3.717,99.43,22.97,23.66,23.37,0.02415,189669.3,4.252,8000.0,21052.41,0.976,0.513,0.555,22.97,0.0,0.0,NORMAL,0.0
10.269,4.099,58.08,39.96,50.93,34.92,0.01066,154839.4,1.602,8000.0,20698.2,0.77,0.494,3.453,52.2,12.24,95.84,CRITICAL,71.25
4.83,3.596,94.9,33.53,39.09,29.88,0.02971,187393.9,2.953,8000.0,20868.95,0.715,0.708,1.751,36.1,2.57,9.2,NORMAL,0.0
5.255,3.742,47.98,33.83,38.99,28.52,0.01864,101705.4,4.461,8000.0,20909.26,0.825,0.765,2.079,38.12,4.29,18.04,NORMAL,11.97
12.102,3.834,68.48,39.92,50.86,39.07,0.01344,165938.0,3.104,8000.0,20778.39,0.841,0.628,3.744,52.37,12.44,93.62,CRITICAL,74.28
1.605,3.629,89.11,25.9,28.81,19.54,0.03714,108137.7,4.784,8000.0,20737.59,0.302,0.453,0.617,25.9,0.0,0.0,NORMAL,0.0
10.18,3.995,24.01,42.46,52.32,36.19,0.00911,99354.7,0.168,8000.0,20604.93,0.663,0.348,4.332,59.89,17.44,100.0,CRITICAL,77.35
7.856,3.234,42.85,26.7,33.71,27.07,0.01971,184247.4,4.784,8000.0,21037.39,0.875,0.378,1.457,28.93,2.23,0.0,NORMAL,3.86
7.068,3.318,88.77,29.94,35.45,24.59,0.01042,150955.9,4.752,8000.0,20977.65,0.357,0.323,1.992,34.4,4.47,0.0,NORMAL,4.17
3.29,3.227,54.66,23.06,25.28,20.6,0.03909,97133.5,2.547,8000.0,20860.38,0.671,0.293,1.442,23.06,0.0,0.0,NORMAL,0.0
1.926,4.138,69.27,22.24,26.04,19.66,0.03894,144996.1,4.37,8000.0,20974.27,0.892,0.252,0.944,22.24,0.0,0.0,NORMAL,0.0
2.324,3.297,58.91,25.59,29.4,23.1,0.03156,157719.5,4.646,8000.0,20972.14,0.818,0.548,1.07,26.36,0.77,0.0,NORMAL,0.0
4.165,4.01,52.14,24.91,29.66,22.15,0.03191,187681.1,4.642,8000.0,21058.45,0.614,0.796,0.571,24.91,0.0,0.0,NORMAL,0.0
1.856,3.295,42.29,28.54,30.92,24.78,0.02555,102865.4,3.395,8000.0,20804.69,0.465,0.598,1.242,29.9,1.36,0.0,NORMAL,0.0
7.384,3.638,96.62,34.3,39.82,23.74,0.02421,102484.7,4.541,8000.0,20918.99,0.345,0.768,2.093,38.63,4.33,25.09,CAUTION,24.58
6.096,3.744,75.2,31.36,37.72,22.65,0.02822,166417.3,0.946,8000.0,20562.01,0.874,0.503,2.242,36.03,4.67,7.01,NORMAL,0.0
3.859,3.988,95.71,22.66,26.78,22.0,0.02294,128210.3,2.756,8000.0,20685.4,0.981,0.591,1.21,23.4,0.74,0.0,NORMAL,0.0
6.634,3.356,87.59,33.72,39.95,27.03,0.01486,165661.8,4.546,8000.0,21102.14,0.705,0.314,1.981,38.12,4.4,23.98,NORMAL,12.42
13.204,3.85,13.96,38.64,51.61,31.54,0.0141,103922.1,4.998,8000.0,20925.66,0.937,0.207,3.526,53.2,14.55,100.0,CRITICAL,75.08
4.709,4.068,87.95,30.89,37.26,24.14,0.02008,156521.2,4.327,8000.0,20913.21,0.645,0.256,1.463,33.12,2.23,0.0,NORMAL,0.0
9.209,4.149,17.99,34.08,42.42,31.03,0.00618,104337.7,0.185,8000.0,20546.4,0.451,0.417,3.124,45.95,11.87,55.99,HIGH,46.49
7.437,4.183,94.68,32.09,38.99,25.07,0.02087,130243.4,4.997,8000.0,21044.18,0.328,0.785,1.406,36.65,4.56,10.17,NORMAL,5.65
1.147,4.127,56.79,24.32,24.77,18.78,0.03864,188780.0,3.942,8000.0,20944.87,0.796,0.439,1.174,24.86,0.54,0.0,NORMAL,0.0
2.71,3.548,37.06,29.41,32.6,22.78,0.03734,106749.0,4.818,8000.0,20862.11,0.649,0.239,0.969,30.33,0.92,0.0,NORMAL,0.0
14.33,3.397,70.0,42.58,55.0,31.28,0.01263,106265.1,3.608,8000.0,20758.14,0.92,0.319,3.144,59.58,17.0,100.0,CRITICAL,75.92
7.743,3.622,91.55,29.19,36.5,22.91,0.01121,164187.7,0.638,8000.0,20596.8,0.437,0.505,2.027,33.4,4.21,0.0,NORMAL,5.13
7.639,3.413,99.2,33.76,40.21,34.15,0.00512,108813.2,4.103,6964.0,18445.94,0.915,0.568,2.339,42.42,8.67,43.3,CAUTION,38.12
13.758,4.128,30.08,40.68,53.2,37.06,0.00802,146872.3,2.574,8000.0,20879.29,0.853,0.743,4.448,62.68,22.0,100.0,CRITICAL,82.33
3.08,3.66,76.75,20.89,21.36,19.79,0.03984,149403.0,1.588,8000.0,20751.94,0.963,0.684,1.165,22.0,0.0,0.0,NORMAL,0.0
1.018,3.51,29.3,27.51,28.69,18.05,0.02513,183683.1,0.23,8000.0,20509.38,0.878,0.444,0.779,28.24,0.73,0.0,NORMAL,0.0
4.322,4.12,13.64,32.09,36.38,28.74,0.02181,86368.9,0.993,8000.0,20565.63,0.581,0.619,2.446,35.93,3.84,10.91,NORMAL,8.97
1.823,3.499,24.89,20.68,22.68,22.32,0.0202,191677.7,0.862,8000.0,20493.61,0.852,0.458,0.847,22.0,0.0,0.0,NORMAL,0.0
8.782,3.697,79.11,27.31,35.45,22.82,0.02074,160966.0,0.062,8000.0,20550.75,0.751,0.556,2.353,32.99,5.67,0.0,NORMAL,8.5
10.216,3.659,21.01,34.67,45.2,32.49,0.01623,182989.1,2.454,8000.0,20816.16,0.947,0.636,3.498,45.51,10.84,63.34,HIGH,51.38
7.339,4.038,75.6,31.07,39.28,23.69,0.02851,133749.0,0.953,8000.0,20617.01,0.841,0.276,1.355,34.89,3.82,8.82,NORMAL,3.4
3.381,3.685,95.83,27.74,29.82,18.21,0.02625,97043.1,1.747,8000.0,20763.77,0.621,0.39,0.584,29.34,1.6,0.0,NORMAL,0.0
5.131,3.552,76.1,31.36,37.32,28.68,0.01608,183536.6,3.672,8000.0,20924.15,0.952,0.41,2.37,35.13,3.77,1.77,NORMAL,8.24
3.099,3.324,34.19,27.61,29.7,20.96,0.0309,129492.7,0.871,8000.0,20624.32,0.669,0.394,1.31,29.19,1.59,0.0,NORMAL,0.0
10.505,3.739,89.05,36.91,46.7,34.12,0.01323,145590.0,1.508,8000.0,20651.03,0.483,0.707,3.722,47.53,10.62,68.3,HIGH,53.18
2.555,3.866,81.68,27.59,30.01,21.51,0.01694,127514.6,1.566,8000.0,20525.48,0.322,0.789,1.11,28.02,0.43,0.0,NORMAL,0.0
11.582,3.459,64.31,36.72,48.27,34.32,0.01689,89142.1,3.087,8000.0,20810.64,0.562,0.379,3.127,48.88,12.15,73.79,HIGH,49.73
1.574,3.864,97.52,22.55,23.24,23.79,0.02104,106431.8,4.762,8000.0,20871.12,0.956,0.217,1.489,24.06,1.5,0.0,NORMAL,0.0
3.128,3.662,26.02,23.85,25.56,19.9,0.03383,194487.4,4.17,8000.0,20917.3,0.884,0.653,1.227,25.15,1.3,0.0,NORMAL,0.0
4.055,3.244,10.73,32.78,37.0,22.3,0.01241,151516.6,0.854,8000.0,20375.11,0.664,0.457,2.034,38.36,5.57,23.7,NORMAL,10.9
3.642,3.244,33.58,26.01,26.38,22.65,0.03683,141182.0,2.956,8000.0,20776.95,0.341,0.508,1.263,26.39,0.38,0.0,NORMAL,0.0
3.542,3.259,36.27,25.21,29.5,18.33,0.03935,84667.0,3.35,8000.0,20881.57,0.748,0.471,1.066,25.21,0.0,0.0,NORMAL,0.0
10.262,3.615,25.45,32.48,43.0,29.86,0.01623,185195.5,1.356,8000.0,20510.45,0.908,0.271,3.451,41.55,9.08,33.04,CAUTION,25.28
11.55,4.02,59.55,36.44,47.5,33.4,0.01723,198077.6,0.005,8000.0,20543.85,0.431,0.659,3.893,47.62,11.18,71.47,HIGH,44.27
1.562,3.522,19.6,29.87,32.4,23.26,0.03606,87654.0,2.674,8000.0,20699.57,0.586,0.739,1.296,31.83,1.96,0.0,NORMAL,0.0
8.273,3.829,65.91,31.09,36.22,23.99,0.01927,168352.3,4.376,8000.0,20962.98,0.968,0.507,1.02,34.84,3.75,3.54,NORMAL,0.0
8.867,4.045,21.16,32.76,42.04,34.09,0.01682,195130.8,0.443,8000.0,20529.68,0.603,0.503,3.263,41.53,8.77,38.12,CAUTION,23.57
12.244,3.76,45.57,30.2,42.3,33.42,0.01895,191609.0,1.73,8000.0,20657.51,0.852,0.316,3.508,41.0,10.8,39.83,CAUTION,39.83
1.466,4.124,51.8,29.57,29.35,19.98,0.02935,158479.8,1.688,8000.0,20767.17,0.427,0.727,1.002,29.61,0.04,0.0,NORMAL,0.0
4.387,3.506,24.43,28.77,32.96,18.89,0.02018,145127.7,2.891,8000.0,20845.5,0.656,0.617,1.316,30.11,1.34,0.0,NORMAL,6.94
14.882,3.709,96.9,43.72,55.0,31.07,0.0128,88303.5,1.318,8000.0,20482.38,0.499,0.635,4.713,61.8,18.07,100.0,CRITICAL,70.22
3.059,3.745,18.74,21.15,22.0,21.36,0.01904,145188.3,3.883,8000.0,20820.97,0.455,0.46,0.923,22.0,0.0,0.0,NORMAL,1.81
3.687,3.375,27.91,28.41,31.32,19.33,0.0373,184477.7,2.219,8000.0,20680.4,0.873,0.768,0.581,30.42,2.01,0.0,NORMAL,0.0
12.661,3.699,44.6,34.82,46.42,28.33,0.01686,98244.5,4.07,8000.0,21015.22,1.0,0.706,2.114,44.26,9.44,55.45,HIGH,46.23
3.51,3.853,83.56,27.97,28.98,22.01,0.03203,98381.9,3.587,8000.0,20824.73,0.663,0.328,0.963,29.54,1.57,0.0,NORMAL,0.0
7.422,3.3,59.06,36.93,45.35,28.88,0.01014,177445.4,2.44,8000.0,20656.37,0.564,0.61,3.905,45.09,8.15,58.9,HIGH,44.8
2.025,3.842,42.12,26.36,29.83,23.47,0.03529,196291.0,2.793,8000.0,20751.92,0.883,0.597,1.483,26.36,0.0,0.0,NORMAL,0.0
5.802,3.725,52.68,31.1,35.19,25.93,0.01117,90004.7,2.927,8000.0,20749.18,0.684,0.668,1.606,35.18,4.08,4.44,NORMAL,14.19
12.739,3.571,86.79,43.48,54.37,34.98,0.00954,98278.8,3.592,8000.0,20813.13,0.653,0.294,4.526,60.3,16.83,100.0,CRITICAL,80.81
13.963,3.581,49.62,37.89,51.89,37.6,0.01404,127956.2,4.45,8000.0,20948.58,0.412,0.522,3.72,52.27,14.38,99.2,CRITICAL,71.08
14.717,4.056,31.03,43.79,55.0,35.21,0.00761,192473.6,4.294,8000.0,20988.45,0.612,0.491,4.525,65.0,23.68,100.0,CRITICAL,76.89
9.5,4.163,28.72,33.9,44.36,29.03,0.01081,90693.4,3.791,8000.0,20924.6,0.876,0.286,3.558,44.32,10.42,56.42,HIGH,46.67
2.394,3.554,85.77,28.07,30.43,22.36,0.01532,84537.7,1.926,8000.0,20816.63,0.591,0.665,1.008,29.91,1.83,0.0,NORMAL,0.0
10.874,3.659,32.49,36.08,45.16,30.5,0.0127,190912.6,4.046,8000.0,20941.61,0.424,0.218,3.609,47.19,11.12,67.85,HIGH,47.34
11.036,3.682,58.07,37.03,46.87,35.79,0.0075,131563.3,4.868,8000.0,21032.5,0.343,0.248,4.646,51.23,14.2,92.58,CRITICAL,72.87
4.631,3.854,72.78,32.91,39.3,24.66,0.01922,149049.9,1.616,8000.0,20679.1,0.83,0.628,1.391,36.58,3.67,10.09,NORMAL,1.24
3.63,3.441,23.81,22.58,23.91,24.82,0.02814,122287.5,3.288,8000.0,20780.11,0.725,0.751,0.5,22.58,0.0,0.0,NORMAL,0.0
4.323,3.557,11.77,29.93,33.39,23.58,0.02919,155946.4,3.749,8000.0,20832.72,0.514,0.245,0.945,31.61,1.68,0.0,NORMAL,0.0
5.686,3.34,99.03,26.13,30.37,28.32,0.02925,143788.8,3.871,8000.0,20802.78,0.572,0.526,1.253,28.44,2.31,0.0,NORMAL,0.0
5.444,3.208,83.27,32.81,36.1,22.18,0.01939,82138.8,3.265,8000.0,20685.7,0.532,0.567,2.057,36.87,4.06,8.13,NORMAL,0.97
3.912,3.387,95.19,22.9,26.9,19.86,0.02815,101339.9,1.955,8000.0,20739.87,0.51,0.467,0.772,22.9,0.0,0.0,NORMAL,0.0
3.866,3.245,60.98,22.92,25.67,21.62,0.02593,86494.4,3.124,8000.0,20833.69,0.324,0.486,1.307,22.92,0.0,0.0,NORMAL,0.0
4.175,3.442,30.18,25.2,29.72,23.41,0.01696,92667.0,1.808,8000.0,20585.62,0.613,0.472,1.318,25.61,0.41,0.0,NORMAL,0.0
3.01,3.56,56.98,26.01,28.9,20.57,0.02785,99340.4,4.664,8000.0,20991.33,0.902,0.701,1.303,26.01,0.0,0.0,NORMAL,0.0
14.619,3.264,78.61,39.36,53.38,31.85,0.00576,189004.2,4.152,6637.0,17530.3,0.985,0.746,3.562,61.42,22.06,100.0,CRITICAL,76.15
3.764,4.16,63.81,21.98,23.04,20.65,0.01569,105060.6,0.055,8000.0,20560.5,0.374,0.244,0.865,22.14,0.16,0.0,NORMAL,0.0
3.592,3.335,52.72,22.19,24.91,23.05,0.03583,198867.1,1.868,8000.0,20656.04,0.422,0.264,0.504,22.19,0.0,0.0,NORMAL,0.0
4.971,4.056,60.28,21.36,26.77,21.52,0.02143,188351.3,2.527,8000.0,20696.42,0.597,0.476,1.177,22.0,0.0,0.0,NORMAL,0.0
11.48,3.914,30.09,31.68,41.73,29.08,0.00904,131073.1,3.685,8000.0,20816.63,0.395,0.59,2.931,43.72,12.04,51.39,HIGH,46.35
11.337,3.969,44.94,32.58,42.8,31.1,0.01539,88964.4,3.038,8000.0,20867.47,0.735,0.588,3.059,43.07,10.49,47.86,CAUTION,44.73
1.533,3.422,50.82,20.12,20.52,24.81,0.03976,195701.2,4.642,8000.0,21034.36,0.787,0.697,0.882,22.0,0.0,0.0,NORMAL,0.0
2.793,4.139,78.44,24.16,26.71,22.05,0.03581,169775.0,3.737,8000.0,20805.54,0.789,0.74,1.146,24.34,0.18,0.0,NORMAL,0.0
3.896,3.43,58.0,20.24,22.85,21.45,0.02847,118671.5,3.209,8000.0,20822.47,0.953,0.485,1.379,22.0,0.0,0.0,NORMAL,0.0
1.864,3.222,50.4,21.36,22.93,21.91,0.038,112530.3,3.44,8000.0,20813.88,0.41,0.696,0.868,22.0,0.0,0.0,NORMAL,0.0
6.06,3.354,95.75,26.39,30.77,29.67,0.02213,186299.0,4.546,8000.0,20909.76,0.849,0.488,1.093,27.84,1.44,0.0,NORMAL,0.76
2.792,3.55,28.9,22.37,26.07,23.28,0.02776,173845.9,2.53,8000.0,20785.21,0.733,0.788,0.877,23.08,0.71,0.0,NORMAL,0.0
6.267,3.281,82.88,34.27,41.13,22.91,0.01241,105076.2,2.707,8000.0,20782.2,0.824,0.44,1.961,39.35,5.08,21.57,NORMAL,12.51
3.206,4.012,10.38,28.03,29.89,18.56,0.0351,105216.0,4.022,8000.0,20710.86,0.492,0.382,1.033,29.74,1.71,0.0,NORMAL,0.0
2.316,3.761,45.28,20.48,25.15,24.48,0.02922,175992.3,1.186,8000.0,20635.59,0.432,0.657,0.856,22.0,0.0,0.0,NORMAL,0.0
2.841,4.127,27.41,23.75,26.86,19.2,0.03295,184052.8,2.457,8000.0,20862.44,0.745,0.274,1.18,24.22,0.46,0.0,NORMAL,0.0
3.802,3.787,53.25,25.4,29.22,23.4,0.03953,143114.3,3.9,8000.0,20891.85,0.495,0.726,1.009,25.4,0.0,0.0,NORMAL,0.0
4.259,3.264,54.34,28.21,33.63,20.58,0.01564,98414.7,3.715,8000.0,20984.29,0.905,0.682,1.148,30.53,2.31,0.0,NORMAL,0.0
4.067,3.736,45.14,21.8,26.2,21.91,0.01518,109426.6,4.635,8000.0,20987.32,1.0,0.665,1.457,22.39,0.59,0.0,NORMAL,0.0
1.338,3.279,14.92,27.6,28.34,18.71,0.02512,158276.6,4.095,8000.0,21068.25,0.895,0.42,1.117,28.12,0.52,0.0,NORMAL,0.0
12.259,4.139,30.81,38.5,48.22,38.47,0.00684,100718.9,0.851,8000.0,20745.08,0.812,0.545,3.376,56.21,17.72,100.0,CRITICAL,84.3
2.315,3.857,33.5,20.99,20.0,20.59,0.03153,83928.1,4.427,8000.0,21102.63,0.933,0.785,0.658,22.0,0.82,0.0,NORMAL,0.0
1.225,3.548,51.8,20.55,23.88,23.95,0.03343,115987.1,3.429,8000.0,20897.45,0.915,0.281,0.559,22.0,0.0,0.0,NORMAL,0.0
4.381,3.809,48.12,25.46,29.59,23.22,0.02293,157183.1,0.859,8000.0,20605.19,0.829,0.382,0.892,27.2,1.74,0.0,NORMAL,1.45
11.847,3.952,28.15,39.39,51.16,29.35,0.01557,138835.9,1.702,8000.0,20570.9,0.691,0.726,3.97,54.12,14.73,100.0,CRITICAL,63.64
14.811,4.14,64.74,36.23,50.41,35.15,0.01332,194811.9,0.608,8000.0,20451.89,0.946,0.607,3.558,54.71,18.49,100.0,CRITICAL,71.9
8.466,3.827,52.26,35.24,43.17,31.51,0.00911,96130.5,4.765,8000.0,21088.15,0.488,0.269,3.541,43.9,8.66,49.48,CAUTION,31.51
